,Freebase movie ID,Movie name,Movie release date,Movie box office revenue,Movie runtime,Movie languages,Movie countries,Movie genres,Review score,Movie votes,Movie director,Movie star,Movie budget,Movie gross,Movie company,Number of nomination,Nomination winner,Profitability,Log Profitability,Profitability score,Log Revenue,Revenue score,Oscar Multiplication Factor,Movie Success Index
33351,/m/03qnvdl,the_bourne_legacy,2012.0,251501840.0,135.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Action, Spy",6.6,290000.0,Tony Gilroy,Jeremy Renner,125000000.0,276144750.0,Universal Pictures,0.0,,2.01201472,0.6991365683141099,4.7841751766930996,8.400541168450454,8.038338587503794,1.0,5.17430385397513
33376,/m/02ny6g,demolition_man,1993.0,159055768.0,115.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Action/Adventure, Science Fiction, Action, Crime Fiction",6.7,163000.0,Marco Brambilla,Sylvester Stallone,57000000.0,58055768.0,Warner Bros.,0.0,,2.7904520701754385,1.0262036150284013,5.007748254364722,8.20154942571895,7.664385346659944,1.0,5.156197408286905
33382,/m/017z49,memento,2000.0,39723096.0,113.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Crime Fiction, Indie, Existentialism, Psychological thriller, Mystery, Drama, Suspense, Crime Thriller",8.4,1200000.0,Christopher Nolan,Guy Pearce,9000000.0,40047078.0,Newmarket Capital Group,0.0,,4.413677333333333,1.4847082044224857,5.32116803543776,7.599043100789543,6.532131365949421,1.0,5.3349238323884105
33394,/m/09k56b7,black_swan,2010.0,329398046.0,103.0,"{""/m/064_8sq"": ""French Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Horror, Psychological thriller, Mystery, Drama, Suspense",8.0,716000.0,Darren Aronofsky,Natalie Portman,13000000.0,329398046.0,Fox Searchlight Pictures,5.0,Natalie Portman,25.338311230769232,3.2323175282668375,6.5157805744405515,8.51772101991073,8.258547650521532,1.1697347997257481,7.084863658319814
33405,/m/04mcw4,indiana_jones_and_the_kingdom_of_the_crystal_skull,2008.0,786636033.0,121.0,"{""/m/02h40lc"": ""English Language"", ""/m/06b_j"": ""Russian Language"", ""/m/04306rv"": ""German Language""}",United States of America,"Thriller, Adventure, Costume Adventure, Action/Adventure, Fantasy, Adventure Comedy, Family Film, Action",6.1,433000.0,Steven Spielberg,Harrison Ford,185000000.0,790653942.0,Paramount Pictures,0.0,,4.252086664864865,1.447409842413302,5.29567201047812,8.895773836567656,8.96899962233906,1.0,5.458108057188809
33411,/m/02d6rv,thunderbirds,2004.0,28283637.0,95.0,"{""/m/02h40lc"": ""English Language""}","France, United States of America, United Kingdom","Science Fiction, Family Film, Adventure",4.3,13000.0,Jonathan Frakes,Bill Paxton,57000000.0,28283637.0,Working Title Films,0.0,,0.4962041578947368,-0.700767828286072,3.8272431423040127,7.451535270107498,6.254928751528256,1.0,3.855008130273035
33432,/m/02vrd4z,the_borrowers,1997.0,22619589.0,83.0,"{""/m/02h40lc"": ""English Language""}","United States of America, United Kingdom","Family Film, Fantasy, Indie, Comedy",5.9,20000.0,Peter Hewitt,John Goodman,29000000.0,22619589.0,Polygram Filmed Entertainment,0.0,,0.7799858275862069,-0.2484795292248449,4.136413656520672,7.354484728690616,6.0725474929377325,1.0,4.274509121848354
33438,/m/07byq,the_blair_witch_project,1999.0,248639099.0,105.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Horror, Indie, Supernatural, Cult, Mystery, Archives and records, Point of view shot, Documentary",6.5,239000.0,Daniel Myrick,Heather Donahue,60000.0,248639099.0,Haxan Films,0.0,,4143.984983333334,8.329413160219755,10.0,8.395569425106096,8.028995488585489,1.0,6.608118736803936
33442,/m/02p2tk,mirrormask,2005.0,866999.0,104.0,"{""/m/02h40lc"": ""English Language""}","United States of America, United Kingdom","Science Fiction, Fantasy Adventure, Adventure, Family Drama, Fantasy, Drama, Family Film",6.8,22000.0,Dave McKean,Stephanie Leonidas,4000000.0,866999.0,Destination Films,0.0,,0.21674975,-1.5290118167246884,3.2610807623929663,5.93801909747621,3.410668632711552,1.0,3.500089830629265
33506,/m/03g_sj5,nim's_island,2008.0,100076342.0,95.0,"{""/m/02h40lc"": ""English Language""}","United States of America, Australia","Adventure, Children's/Family, Children's, Fantasy, Family Film, Family-Oriented Adventure",6.0,34000.0,Jennifer Flackett,Jodie Foster,37000000.0,100104565.0,Walden Media,0.0,,2.704766,0.9950154020870434,4.986428941323477,8.000331426941775,7.286248436424595,1.0,4.876349665769459
33511,/m/02xs6_,hannibal,2001.0,351692268.0,132.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","United States of America, United Kingdom","Thriller, Horror, Psychological thriller, Action/Adventure, Mystery, Drama, Suspense, Film adaptation, Crime Thriller, Action",6.8,261000.0,Ridley Scott,Anthony Hopkins,87000000.0,351692268.0,Metro-Goldwyn-Mayer (MGM),0.0,,4.042439862068965,1.396848435937682,5.261109772029699,8.546162821636413,8.311996621743962,1.0,5.432469790256626
33579,/m/026q20r,malone,1987.0,3060858.0,92.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Crime Fiction, Western, Action, Action/Adventure",5.7,2800.0,Harley Cokeliss,Burt Reynolds,10000000.0,3060858.0,Orion Pictures,0.0,,0.3060858,-1.1838898241754277,3.4969956514701392,6.485843324065695,4.440161827423298,1.0,3.5904040940901623
33599,/m/080j6g3,random_hearts,1999.0,74608570.0,133.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Romantic drama, Romance Film, Film adaptation, Drama, Mystery",5.2,20000.0,Sydney Pollack,Harrison Ford,64000000.0,74608570.0,Columbia Pictures,0.0,,1.16575890625,0.15337229660848373,4.411107332854258,7.872788721898754,7.046565084532034,1.0,4.456148276868161
33631,/m/040ns1,blankman,1994.0,7941977.0,96.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Parody, Romantic comedy, Buddy film, Superhero movie, Action Comedy, Superhero, Action/Adventure, Comedy, Action",5.0,9200.0,Mike Binder,Damon Wayans,30000000.0,7941977.0,Columbia Pictures,0.0,,0.26473256666666667,-1.3290351449532598,3.3977787282064456,6.899928679694392,5.218327587458195,1.0,3.612509768386099
33635,/m/02tktw,what_lies_beneath,2000.0,291420351.0,130.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Horror, Supernatural, Psychological thriller, Mystery, Drama, Suspense, Crime Thriller, Haunted House Film",6.6,120000.0,Robert Zemeckis,Harrison Ford,100000000.0,291420351.0,Dreamworks Pictures,0.0,,2.91420351,1.0695965440440813,5.03741033981993,8.464519878431402,8.158569937880307,1.0,5.278874477756066
33639,/m/037c_d,the_quick_and_the_dead,1995.0,18636537.0,105.0,"{""/m/02h40lc"": ""English Language""}","United States of America, Japan","Thriller, Japanese Movies, Adventure, Action/Adventure, Western, Drama, Action",6.4,88000.0,Sam Raimi,Sharon Stone,32000000.0,18636537.0,TriStar Pictures,0.0,,0.58239178125,-0.540611894063932,3.9367208640162112,7.270365239180064,5.9144667842168435,1.0,4.294332541505255
33659,/m/03nm_fh,twilight,2008.0,392616625.0,122.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Adventure, Fantasy, Film adaptation, Drama, Romantic drama, Romance Film, Teen",5.2,435000.0,Catherine Hardwicke,Kristen Stewart,37000000.0,408430415.0,Summit Entertainment,0.0,,10.611260135135135,2.361915714200708,5.920800388155632,8.593968686571095,8.401835314939333,1.0,5.25833799686659
33690,/m/027q0mq,because_of_winn-dixie,2005.0,33589527.0,106.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Family Drama, Comedy-drama, Children's, Drama, Comedy, Family Film",6.3,11000.0,Wayne Wang,AnnaSophia Robb,14000000.0,33589427.0,Twentieth Century Fox,0.0,,2.3992519285714287,0.8751569923379001,4.9044973807408825,7.5262039011790955,6.395249029120243,1.0,4.675928994761115
33703,/m/050gkf,cinderella_man,2005.0,108539911.0,145.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Biography, Boxing, Sports, Period piece, Drama, Romantic drama, Biographical film, Romance Film",8.0,179000.0,Ron Howard,Russell Crowe,88000000.0,108539911.0,Universal Pictures,3.0,,1.2334080795454545,0.209781134182513,4.449666697213949,8.035589465134281,7.352506751804414,1.131324767518597,5.910729070994666
33711,/m/0y_pg,ghost,1990.0,505702588.0,128.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Supernatural, Mystery, Drama, Comedy, Romantic drama, Romance Film, Fantasy",7.1,203000.0,Jerry Zucker,Patrick Swayze,22000000.0,505703557.0,Paramount Pictures,5.0,"Whoopi Goldberg, Bruce Joel Rubin",22.98648127272727,3.1349062723732173,6.449193204973705,8.703895177056582,8.608413571943212,1.1697347997257481,6.924981960045546
33732,/m/09qljs,halloween,2007.0,80249467.0,83.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Cult, Horror, Slasher",6.1,111000.0,Rob Zombie,Scout Taylor-Compton,15000000.0,80460948.0,Dimension Films,0.0,,5.349964466666667,1.6770899191413104,5.452674319789923,7.904442162006128,7.106049495038356,1.0,4.980442668151918
33763,/m/03wbkm,tape,2001.0,490475.0,83.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Crime Fiction, Drama, Psychological thriller, Indie",7.2,19000.0,Richard Linklater,Ethan Hawke,100000.0,515900.0,Detour Filmproduction,0.0,,4.90475,1.5902041233188011,5.393281834447444,5.6906177613131685,2.945742147937261,1.0,4.062926715067717
33802,/m/032pdj,kazaam,1996.0,18937262.0,94.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Children's/Family, Fantasy, Comedy, Family Film, Fantasy Comedy, Children's Fantasy",3.0,23000.0,Paul Michael Glaser,Shaquille O'Neal,20000000.0,18937262.0,Interscope Communications,0.0,,0.9468631,-0.05460075802014247,4.268943283118279,7.277317210681428,5.927531207079338,1.0,3.5750128572553326
33833,/m/0dgnnp1,the_woman_in_black,2012.0,127730736.0,,"{""/m/02h40lc"": ""English Language""}","Canada, United Kingdom","Thriller, Drama, Horror, Supernatural",6.4,177000.0,James Watkins,Daniel Radcliffe,17000000.0,128955898.0,CBS Films,0.0,,7.513572705882353,2.016711079136413,5.684829007170704,8.106295418040448,7.485380206115981,1.0,5.223658579720272
33843,/m/083shs,the_cider_house_rules,1999.0,88545092.0,125.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Coming of age, Americana, Period piece, Drama, Film adaptation, Romantic drama, Romance Film",7.4,95000.0,Lasse Hallström,Tobey Maguire,24000000.0,88545092.0,FilmColony,7.0,"Michael Caine, John Irving",3.6893788333333335,1.3054581060319845,5.198638124299654,7.947164498421951,7.1863350181450825,1.1969871512778951,6.276752222389428
33862,/m/01gkp1,the_royal_tenenbaums,2001.0,71441250.0,110.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}",United States of America,"Comedy of manners, Comedy-drama, Cult, Drama, Comedy, Black comedy",7.6,273000.0,Wes Anderson,Gene Hackman,21000000.0,71444482.0,Touchstone Pictures,1.0,,3.4019642857142856,1.2243529958921944,5.143197139733915,7.853949050830658,7.011160821241307,1.0656623837592984,5.5704519697488255
33961,/m/0dlns08,tower_heist,2011.0,152900000.0,104.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Crime Fiction, Action, Comedy",6.2,137000.0,Brett Ratner,Eddie Murphy,75000000.0,152930623.0,Universal Pictures,0.0,,2.038666666666667,0.7122959993987062,4.7931705632279,8.184407488252702,7.63217153224808,1.0,4.967095786733275
33965,/m/026p4q7,the_curious_case_of_benjamin_button,2008.0,333932083.0,166.0,"{""/m/064_8sq"": ""French Language"", ""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language""}",United States of America,"Romantic drama, Film adaptation, Mystery, Period piece, Fantasy, Fantasy Drama, Drama, Romance Film",7.8,605000.0,David Fincher,Brad Pitt,150000000.0,335802786.0,Warner Bros.,13.0,"Art Direction: Donald Graham Burt; Set Decoration: Victor J. Zolfo, Greg Cannom, Eric Barba, Steve Preeg, Burt Dalton and Craig Barron",2.2262138866666668,0.8003023338918098,4.853329014697971,8.523658147819736,8.269704938720535,1.25,6.933061883696476
34047,/m/01hr1,batman_forever,1995.0,336529844.0,122.0,"{""/m/02h40lc"": ""English Language""}","United States of America, United Kingdom","Thriller, Crime Fiction, Buddy film, Superhero movie, Master Criminal Films, Superhero, Action/Adventure, Fantasy, Action",5.4,239000.0,Joel Schumacher,Val Kilmer,100000000.0,336567158.0,Warner Bros.,3.0,,3.36529844,1.2135166486142372,5.135789742577919,8.527023585481398,8.276029403761955,1.131324767518597,5.71467138846974
34066,/m/01k0vq,american_pie_2,2001.0,287553595.0,108.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Ensemble Film, Sex comedy, Gross-out film, Comedy, Gross out, Romance Film, Teen",6.4,244000.0,J.B. Rogers,Jason Biggs,30000000.0,287553595.0,LivePlanet,0.0,,9.585119833333334,2.260211878592991,5.851278741856337,8.458718803035088,8.147668325004048,1.0,5.455705178720907
34076,/m/0cs17mf,wrath_of_the_titans,2012.0,301970083.0,99.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Fantasy, Adventure",5.7,184000.0,Jonathan Liebesman,Sam Worthington,150000000.0,301970083.0,Warner Bros.,0.0,,2.0131338866666666,0.699692655457652,4.784555300937912,8.479963919787377,8.187592998020978,1.0,5.00020152370849
34096,/m/06zn2v2,don't_be_afraid_of_the_dark,2010.0,36993168.0,100.0,"{""/m/02h40lc"": ""English Language"", ""/m/0t_2"": ""American English""}","United States of America, Mexico, Australia, Canada","Thriller, Horror",5.6,47000.0,Troy Nixey,Katie Holmes,25000000.0,38269529.0,Miramax,0.0,,1.47972672,0.39185742207771446,4.574128505472224,7.568121536513079,6.47402232577308,1.0,4.4374822327486845
34120,/m/0f7_dk,wristcutters:_a_love_story,2006.0,460136.0,88.0,"{""/m/02h40lc"": ""English Language""}","United States of America, United Kingdom","Romantic comedy, Heaven-Can-Wait Fantasies, Indie, Fantasy, Comedy, Drama, Black comedy, Romance Film",7.3,54000.0,Goran Dukic,Patrick Fugit,1000000.0,454026.0,No Matter Pictures,0.0,,0.460136,-0.7762331810215749,3.7756573242335376,5.662887156650487,2.893629686677191,1.0,3.6194003630550045
34123,/m/085ccd,the_neverending_story,1984.0,20158808.0,94.0,"{""/m/02h40lc"": ""English Language""}","United States of America, West Germany","Fantasy Adventure, Adventure, Children's/Family, Fantasy, Children's Fantasy, Drama, Family Film",7.4,135000.0,Wolfgang Petersen,Noah Hathaway,27000000.0,20251411.0,Constantin Film,0.0,,0.7466225185185185,-0.2921955515333573,4.10653071432499,7.304464870035031,5.9785481742019515,1.0,4.599822088787543
34155,/m/076y6g,just_like_heaven,2005.0,102854431.0,108.0,"{""/m/0653m"": ""Standard Mandarin"", ""/m/02h40lc"": ""English Language""}",United States of America,"Romantic comedy, Romance Film, Fantasy, Comedy",6.7,101000.0,Mark Waters,Reese Witherspoon,58000000.0,102854431.0,Dreamworks Pictures,0.0,,1.7733522586206896,0.5728716867830205,4.697864347004384,8.01222301019383,7.308595575229599,1.0,4.969808778225515
34164,/m/016kxf,"good_morning,_vietnam",1987.0,123922370.0,121.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Comedy-drama, Comedy, War film",7.3,131000.0,Barry Levinson,Robin Williams,13000000.0,123922370.0,Touchstone Pictures,1.0,,9.53249,2.2547059637062827,5.847515066032113,8.093149714163397,7.460676273678797,1.0656623837592984,5.838011390194621
34184,/m/0cmb2j5,flipped,2010.0,1755212.0,90.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Romantic comedy, Period piece, Coming of age, Comedy, Drama, Romantic drama, Romance Film",7.7,85000.0,Rob Reiner,Madeline Carroll,14000000.0,4324817.0,Castle Rock Entertainment,0.0,,0.12537228571428571,-2.076467682272089,2.886856596493632,6.244329826848318,3.9863000050569775,1.0,3.7724838484341703
34203,/m/04ggffp,sex_drive,2008.0,18755936.0,109.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Romantic comedy, Sex comedy, Adventure, Coming of age, Comedy, Teen",6.5,85000.0,Sean Anders,Josh Zuckerman,19000000.0,18755936.0,Summit Entertainment,0.0,,0.9871545263157895,-0.012928690186338373,4.297429040250158,7.273138765301707,5.919678905421052,1.0,4.420790224787939
34208,/m/016dj8,men_in_black,1997.0,589390539.0,97.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}",United States of America,"Action/Adventure, Science Fiction, Action, Buddy film, Comedy",7.3,529000.0,Barry Sonnenfeld,Tommy Lee Jones,90000000.0,589390539.0,Columbia Pictures,0.0,,6.548783766666666,1.879279347927292,5.590884858945331,8.770403160935743,8.733398034977744,1.0,5.762799210298461
34220,/m/03hfzqc,year_one,2009.0,43337279.0,100.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Parody, Buddy film, Adventure, Absurdism, Period piece, Fantasy, Comedy, Slapstick",4.9,94000.0,Harold Ramis,Jack Black,60000000.0,62357900.0,Columbia Pictures,0.0,,0.7222879833333333,-0.32533135073362396,4.08388009059895,7.636861649991167,6.60320149601528,1.0,4.168382844251984
34305,/m/0dvyc5,good_luck_chuck,2007.0,59192128.0,99.0,"{""/m/02h40lc"": ""English Language""}","United States of America, Canada","Romantic comedy, Sex comedy, Drama, Comedy, Fantasy, Romance Film",5.6,87000.0,Mark Helfrich,Dane Cook,25000000.0,59768495.0,Lionsgate,0.0,,2.36768512,0.8619127352070967,4.895444009702881,7.7722639607916495,6.8576549333617045,1.0,4.634867704058083
34312,/m/03_w9b,city_hall,1996.0,20340204.0,111.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Drama, Political drama, Courtroom Drama",6.2,20000.0,Harold Becker,Al Pacino,40000000.0,20340204.0,Castle Rock Entertainment,0.0,,0.5085051,-0.6762800340452924,3.8439822530728915,7.308355325672278,5.985859274019147,1.0,4.240355627585771
34380,/m/0b6l1st,the_losers,2010.0,29379723.0,97.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Crime Fiction, Superhero movie, Action/Adventure, Mystery, Drama, Action",6.3,94000.0,Sylvain White,Idris Elba,25000000.0,29397654.0,Warner Bros.,0.0,,1.17518892,0.16142891765064793,4.416614593766435,7.468047711609445,6.285959591949757,1.0,4.508720772000534
34441,/m/0dfzjw,parents,1989.0,870532.0,81.0,"{""/m/02h40lc"": ""English Language""}","United States of America, Canada","Black comedy, Horror",6.1,6800.0,Bob Balaban,Randy Quaid,3000000.0,870532.0,Great American Films Limited Partnership,0.0,,0.29017733333333334,-1.2372630486351717,3.4605113398355676,5.939785238918321,3.413987636339543,1.0,3.388859713329031
34470,/m/061dc7,under_suspicion,2000.0,260562.0,111.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Psychological thriller, Mystery, Suspense, Crime Thriller, Neo-noir",6.5,23000.0,Stephen Hopkins,Morgan Freeman,25000000.0,1308242.0,Revelations Entertainment,0.0,,0.01042248,-4.563790267136565,1.1865985880918777,5.415912745848286,2.429505497114215,1.0,2.572509143857706
34479,/m/09w353,jumanji,1995.0,262797249.0,104.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","United States of America, Japan","Thriller, Fantasy Adventure, Japanese Movies, Adventure, Children's/Family, Fantasy, Children's Fantasy, Family Film",7.0,318000.0,Joe Johnston,Robin Williams,65000000.0,262821940.0,TriStar Pictures,0.0,,4.0430346,1.3969955486234984,5.261210333783819,8.41962081630603,8.074193824770495,1.0,5.4139131643952085
34505,/m/09rsjpv,red_tails,2012.0,49876377.0,121.0,{},United States of America,"Adventure, History, Historical fiction, Period piece, Drama, War film, Action",5.9,34000.0,Anthony Hemingway,Cuba Gooding Jr.,58000000.0,50365498.0,Twentieth Century Fox,0.0,,0.8599375344827587,-0.1508955266949574,4.203119110329904,7.6978949076828505,6.717897634657868,1.0,4.473884688596575
34517,/m/0g3zrd,public_enemies,2009.0,214104620.0,140.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Crime Fiction, Thriller, Gangster Film, Historical fiction, Drama, Film adaptation, Biographical film",7.0,287000.0,Michael Mann,Christian Bale,100000000.0,214104620.0,Universal Pictures,0.0,,2.1410462,0.7612945880762702,4.826664506999553,8.330626040732755,7.90695128351238,1.0,5.245412421343341
34525,/m/0bz7ms,nuts,1987.0,30950002.0,116.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Crime Fiction, Musical, Drama, Courtroom Drama",6.6,6000.0,Martin Ritt,Barbra Streisand,25000000.0,30950002.0,Warner Bros.,0.0,,1.23800008,0.21349723888275765,4.45220691327402,7.49066069545253,6.32845481550625,1.0,4.602585284058475
34528,/m/07bxql,tough_guys,1986.0,21458229.0,104.0,"{""/m/02h40lc"": ""English Language""}",United States of America,Comedy,6.2,6800.0,Jeff Kanew,Burt Lancaster,10000000.0,21458229.0,Touchstone Pictures,0.0,,2.1458229,0.7635231151740024,4.828187860290322,7.331593895964715,6.029530124649164,1.0,4.5281610357830555
34537,/m/02ljhg,tombstone,1993.0,56505065.0,130.0,"{""/m/04h9h"": ""Latin Language"", ""/m/02h40lc"": ""English Language""}",United States of America,"Crime Fiction, Costume drama, Action/Adventure, Western, Drama, History, Romance Film, Action",7.8,132000.0,George P. Cosmatos,Kurt Russell,25000000.0,56505065.0,Hollywood Pictures,0.0,,2.2602026,0.8154544552839295,4.863686543672297,7.752087386531209,6.819738308127668,1.0,5.14335895850399
34555,/m/035_2h,dick_tracy,1990.0,162738726.0,101.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Action/Adventure, Crime Fiction, Romance Film, Action, Thriller",6.1,59000.0,Warren Beatty,Warren Beatty,47000000.0,162738726.0,Touchstone Pictures,7.0,"Art Direction:  Richard Sylbert;  Set Decoration:  Rick Simpson, John Caglione, Jr., Doug Drexler, Music and Lyric by Stephen Sondheim",3.462526085106383,1.241998405089811,5.155259004359893,8.211490914467523,7.68306778988754,1.1969871512778951,6.055236610124693
34581,/m/09ldwy,the_hunt_for_red_october,1990.0,200512643.0,135.0,"{""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Action Thrillers, Action/Adventure, Drama, Political thriller, Action",7.6,186000.0,John McTiernan,Sean Connery,30000000.0,200512643.0,Paramount Pictures,3.0,"Cecelia Hall, George Watters II",6.683754766666667,1.8996799204530455,5.604830069359115,8.30214176372075,7.8534224910332595,1.131324767518597,6.3267196216998105
34586,/m/07jyv8,an_unfinished_life,2005.0,18618284.0,96.0,"{""/m/02h40lc"": ""English Language""}","United States of America, Germany","Family Drama, Drama, Melodrama",7.0,29000.0,Lasse Hallström,Jennifer Lopez,30000000.0,18618284.0,Miramax,0.0,,0.6206094666666667,-0.47705327302898365,3.9801676027204027,7.269939673995524,5.913667045103227,1.0,4.450273701390616
34604,/m/06lw67,the_skeleton_key,2005.0,91974818.0,103.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","United States of America, Germany","Thriller, Mystery, Gothic Film, Horror, Drama",6.5,108000.0,Iain Softley,Kate Hudson,43000000.0,93983911.0,Universal Pictures,0.0,,2.1389492558139533,0.7603147064967312,4.825994689778001,7.963668941842892,7.217350828252905,1.0,4.932136745048654
34614,/m/04gj8sq,pandorum,2009.0,20645327.0,108.0,"{""/m/07zrf"": ""Vietnamese Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}","United States of America, United Kingdom, Germany","Thriller, Science Fiction, Horror, Indie, Sci-Fi Horror, Action",6.7,146000.0,Christian Alvart,Dennis Quaid,33000000.0,20648328.0,Constantin Film,0.0,,0.6256159696969696,-0.4690185630676217,3.9856598858846852,7.314821787063397,5.998011306866376,1.0,4.403427933970296
34624,/m/026m09,johnson_family_vacation,2004.0,31203964.0,96.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Road movie, Family Film, Comedy, Domestic Comedy",4.5,7400.0,Christopher Erskin,Cedric the Entertainer,12000000.0,31326183.0,Fox Searchlight Pictures,0.0,,2.6003303333333334,0.9556384882391571,4.959512081595103,7.494209782102183,6.33512440107023,1.0,4.242498215146292
34648,/m/0bby9p5,soul_surfer,2011.0,44268170.0,106.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Sports, Action, Drama, Biography",7.0,47000.0,Sean McNamara,AnnaSophia Robb,18000000.0,47120948.0,Enticing Entertainment,0.0,,2.4593427777777777,0.8998941507447762,4.9214069492634085,7.646091578879312,6.620546747497082,1.0,4.911747035092937
34682,/m/01f6x7,shanghai_noon,2000.0,99274467.0,110.0,"{""/m/0565z6"": ""Sioux language"", ""/m/0653m"": ""Standard Mandarin"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","United States of America, Hong Kong","Thriller, Buddy film, Comedy Western, Costume drama, Action Comedy, Action/Adventure, Western, Martial Arts Film, Comedy, Action, Chinese Movies, Hybrid Western, Adventure",6.6,122000.0,Tom Dey,Jackie Chan,55000000.0,99274467.0,Touchstone Pictures,0.0,,1.8049903090909092,0.5905552228457275,4.709952273994809,7.996837568409973,7.279682637748312,1.0,4.941097775288073
34692,/m/015ynm,lilo_&_stitch,2002.0,273144151.0,84.0,"{""/m/02h40lc"": ""English Language"", ""/m/03pmt"": ""Hawaiian language""}",United States of America,"Science Fiction, Adventure, Educational, Animation, Fantasy, Comedy, Family Film",7.3,174000.0,Dean DeBlois,Daveigh Chase,80000000.0,273144151.0,Walt Disney Pictures,1.0,,3.4143018875,1.2279730467956187,5.145671696342222,8.436391906731187,8.10571072859215,1.0656623837592984,5.821060435603548
34699,/m/03mbdgx,smilla's_sense_of_snow,1997.0,2221994.0,125.0,"{""/m/0322q8"": ""Inuktitut"", ""/m/02h40lc"": ""English Language""}","Sweden, Denmark, United Kingdom, Germany","Thriller, Crime Fiction, Indie, World cinema, Psychological thriller, Mystery, Drama, Crime Thriller, Romance Film",6.4,14000.0,Bille August,Julia Ormond,35000000.0,2372903.0,Constantin Film,0.0,,0.06348554285714286,-2.756943070545648,2.4217043337864412,6.346743077343439,4.1787590810080735,1.0,3.384129756142464
34704,/m/0fvmw7,partners,1982.0,4109724.0,93.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"LGBT, Action/Adventure, Action, Buddy film, Comedy",5.3,1200.0,James Burrows,Ryan O'Neal,6000000.0,6062898.0,Paramount Pictures,0.0,,0.684954,-0.3784035962594661,4.0476015190022165,6.613812762270652,4.680647113339306,1.0,3.715909617055626
34722,/m/04q1s3t,the_sheltering_sky,1990.0,2075084.0,139.0,"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language"", ""/m/02h40lc"": ""English Language""}","Italy, United Kingdom","Romantic drama, Romance Film, Drama, Film adaptation",6.8,12000.0,Bernardo Bertolucci,Debra Winger,25000000.0,2075084.0,Recorded Picture Company (RPC),0.0,,0.08300336,-2.4888741900771993,2.604948060833854,6.317035891060107,4.122932148520762,1.0,3.5158064586192923
34731,/m/03lx2d,swimfan,2002.0,34411240.0,85.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Drama, Suspense, Teen, Psychological thriller",5.1,19000.0,John Polson,Jesse Bradford,10000000.0,34411240.0,Twentieth Century Fox,0.0,,3.441124,1.235798162202097,5.151020707048551,7.5367003352112665,6.414974347717659,1.0,4.462478615334538
